xCoord,yCoord
2941.0,2644.0
3155.0,2360.0
3246.0,2786.0
2352.0,2720.0
2525.0,2812.0
3134.0,2868.0
2672.0,3147.0
3145.0,3274.0
3012.0,3681.0
2164.0,2649.0
2738.0,3294.0
2362.0,1227.0
3429.0,1212.0
2418.0,1364.0
2830.0,1191.0
2068.0,1339.0
2078.0,1410.0
3155.0,1191.0
1773.0,1288.0
2332.0,1435.0
991.0,1882.0
2743.0,1278.0
3211.0,1268.0
1580.0,1364.0
2195.0,2959.0
2591.0,1369.0
1499.0,1593.0
1224.0,1811.0
1240.0,1679.0
1707.0,1572.0
2840.0,1384.0
2525.0,1445.0
1097.0,1821.0
2052.0,1456.0
2078.0,3432.0
2311.0,1476.0
2083.0,2665.0
2753.0,1516.0
2062.0,1577.0
1118.0,2060.0
3043.0,1577.0
1234.0,2146.0
2535.0,1532.0
1803.0,3040.0
1427.0,2106.0
3002.0,1643.0
1961.0,2883.0
2352.0,1654.0
2692.0,1710.0
1621.0,2517.0
1123.0,2268.0
1478.0,2294.0
2906.0,1659.0
1275.0,2888.0
1346.0,2421.0
2347.0,1831.0
2601.0,1699.0
1494.0,2665.0
2535.0,2233.0
2134.0,2177.0
2342.0,2263.0
2443.0,2375.0
2144.0,2517.0
3373.0,1704.0
2291.0,2654.0
3586.0,1725.0
3749.0,1466.0
2748.0,3584.0
3541.0,1095.0
3663.0,1288.0
3419.0,1588.0
3378.0,1268.0
1041.0,1339.0
2362.0,3493.0
1981.0,3742.0
2007.0,3599.0
2179.0,3061.0
2098.0,2507.0
1605.0,2380.0
1168.0,2670.0
1494.0,2888.0
2078.0,2334.0
2682.0,1847.0
3195.0,2116.0
3266.0,2075.0
