xCoord,yCoord
1570.0,2751.0
1524.0,2441.0
2047.0,3218.0
2027.0,3040.0
1524.0,2390.0
1356.0,1943.0
1372.0,2207.0
1443.0,2289.0
1321.0,1842.0
996.0,1852.0
1580.0,3010.0
1229.0,1974.0
737.0,2096.0
625.0,2411.0
2687.0,1913.0
1123.0,2009.0
940.0,2019.0
599.0,2634.0
635.0,2568.0
925.0,2309.0
808.0,2289.0
1168.0,2197.0
1397.0,2329.0
1133.0,2365.0
1372.0,2365.0
818.0,3620.0
1021.0,3361.0
1641.0,2802.0
1011.0,2756.0
843.0,3350.0
625.0,3025.0
1194.0,2827.0
991.0,3183.0
950.0,2847.0
701.0,3203.0
625.0,3457.0
2713.0,3376.0
1575.0,2370.0
2245.0,3142.0
2606.0,2929.0
1727.0,2238.0
2357.0,2893.0
2413.0,3025.0
2845.0,2827.0
1671.0,2075.0
2479.0,2527.0
2322.0,2786.0
2037.0,2248.0
1859.0,3340.0
2342.0,2507.0
1890.0,3452.0
1748.0,2863.0
2418.0,2385.0
2753.0,2644.0
2875.0,2736.0
2286.0,1882.0
2626.0,2339.0
2017.0,2121.0
1778.0,2004.0
1875.0,2096.0
2062.0,2182.0
2581.0,2223.0
823.0,1776.0
2784.0,2538.0
2499.0,2111.0
2479.0,2024.0
1519.0,1974.0
1803.0,1897.0
2723.0,2441.0
2469.0,1791.0
2037.0,1862.0
737.0,2329.0
1798.0,1831.0
1621.0,1867.0
655.0,2604.0
1524.0,2370.0
1590.0,3132.0
1646.0,3076.0
1189.0,3467.0
1346.0,3228.0
1524.0,2527.0
1240.0,3051.0
721.0,3086.0
1529.0,2700.0
1514.0,2878.0
