xCoord,yCoord
2845.0,1847.0
2647.0,2268.0
2921.0,1938.0
2743.0,2426.0
2845.0,2670.0
3439.0,2360.0
3028.0,2268.0
2342.0,2395.0
2560.0,2512.0
3348.0,3096.0
2220.0,2477.0
2515.0,2822.0
2352.0,3010.0
1869.0,1369.0
1859.0,1186.0
2225.0,3411.0
2083.0,1273.0
2103.0,2624.0
2596.0,1085.0
1554.0,1450.0
1458.0,1323.0
2007.0,1389.0
2819.0,1115.0
2129.0,3096.0
1417.0,1826.0
1626.0,1583.0
2515.0,1268.0
1605.0,1725.0
1483.0,1979.0
1875.0,1445.0
2271.0,1379.0
2840.0,1486.0
1676.0,3066.0
2464.0,1440.0
2596.0,1430.0
1681.0,1953.0
2123.0,1659.0
2245.0,1461.0
1991.0,1806.0
2733.0,1491.0
2266.0,1715.0
1768.0,2009.0
2606.0,2233.0
3119.0,1892.0
2804.0,2532.0
3190.0,2106.0
3388.0,3010.0
3287.0,2913.0
3012.0,2812.0
2642.0,2461.0
2550.0,3198.0
1382.0,1318.0
3221.0,1572.0
3134.0,1491.0
3241.0,1471.0
3139.0,1288.0
2997.0,1552.0
2215.0,1613.0
2184.0,2416.0
2032.0,2944.0
2129.0,2822.0
1829.0,1887.0
1534.0,2751.0
2073.0,1928.0
2189.0,2304.0
2200.0,1969.0
2428.0,2050.0
2220.0,2299.0
2733.0,1948.0
