xCoord,yCoord
2520.0,2543.0
2139.0,2695.0
1844.0,2898.0
2398.0,3086.0
1778.0,3066.0
1610.0,2949.0
1173.0,1791.0
1615.0,1923.0
1504.0,1897.0
1361.0,1867.0
1118.0,1882.0
1245.0,1999.0
970.0,1933.0
1102.0,2024.0
1016.0,2085.0
879.0,2075.0
1265.0,2085.0
1179.0,2141.0
894.0,2289.0
1153.0,2238.0
1031.0,2233.0
1326.0,3396.0
1367.0,3208.0
777.0,2162.0
1529.0,2908.0
1499.0,1994.0
1600.0,1969.0
1214.0,2329.0
1361.0,3010.0
838.0,2370.0
1514.0,2187.0
1697.0,1974.0
1199.0,2949.0
1153.0,2370.0
986.0,2853.0
1463.0,2599.0
1448.0,2629.0
1402.0,2522.0
1306.0,2451.0
1499.0,2731.0
1758.0,2502.0
1361.0,2482.0
2484.0,2355.0
2261.0,2644.0
2545.0,2766.0
2560.0,3178.0
2164.0,2847.0
2144.0,3173.0
1986.0,1913.0
1585.0,2746.0
2113.0,1598.0
2017.0,1588.0
1814.0,1918.0
2027.0,1801.0
1880.0,1674.0
1808.0,1831.0
955.0,1903.0
1433.0,3081.0
1595.0,2360.0
1341.0,3051.0
1422.0,2969.0
1524.0,2573.0
1560.0,2472.0
1676.0,2329.0
1021.0,2969.0
1494.0,2771.0
1514.0,2710.0
1351.0,2766.0
1433.0,2746.0
1768.0,2080.0
1808.0,2563.0
1605.0,2695.0
1798.0,2238.0
1839.0,2228.0
1768.0,2812.0
1981.0,2766.0
