xCoord,yCoord
1280.0,2151.0
1107.0,1770.0
1204.0,1913.0
1240.0,1643.0
1275.0,1618.0
2002.0,2035.0
1529.0,2004.0
2169.0,2238.0
1179.0,1456.0
2388.0,2172.0
1519.0,2101.0
1941.0,2350.0
2449.0,2502.0
2459.0,2893.0
2586.0,2385.0
1808.0,2959.0
1509.0,2141.0
1854.0,1811.0
1153.0,1298.0
1443.0,2416.0
1113.0,2929.0
1036.0,988.0
1006.0,805.0
2093.0,1369.0
1732.0,927.0
1062.0,1120.0
864.0,876.0
1041.0,2659.0
792.0,988.0
721.0,1044.0
1001.0,1171.0
792.0,2766.0
1031.0,2390.0
1158.0,2395.0
1102.0,1262.0
686.0,2253.0
803.0,1730.0
1173.0,1999.0
2205.0,1806.0
2078.0,1892.0
2276.0,1816.0
1920.0,2111.0
2525.0,2370.0
1306.0,1349.0
2819.0,1913.0
2042.0,1887.0
2510.0,1867.0
2398.0,1811.0
1946.0,1994.0
2753.0,2405.0
2494.0,2746.0
2611.0,1811.0
1900.0,2477.0
1930.0,1943.0
2804.0,1877.0
1295.0,1262.0
1732.0,1471.0
1610.0,1374.0
1976.0,1862.0
2027.0,1679.0
2088.0,1776.0
1519.0,1232.0
2449.0,1760.0
2850.0,1760.0
1621.0,2390.0
1300.0,1191.0
1453.0,1100.0
1803.0,1323.0
2621.0,1654.0
1875.0,1450.0
1646.0,1222.0
2850.0,1704.0
2276.0,1704.0
2078.0,1278.0
2499.0,1171.0
2311.0,1329.0
1621.0,1049.0
1372.0,2959.0
2332.0,1684.0
1204.0,927.0
2443.0,1593.0
2169.0,1491.0
1554.0,749.0
1346.0,699.0
1808.0,1064.0
1285.0,2670.0
1443.0,2334.0
1133.0,2756.0
1229.0,2517.0
1128.0,2456.0
1443.0,2218.0
706.0,2614.0
1179.0,2248.0
1158.0,1440.0
782.0,2197.0
1041.0,2101.0
1052.0,1613.0
