xCoord,yCoord
1514.0,1222.0
1549.0,1308.0
3185.0,2126.0
2830.0,1994.0
2413.0,1674.0
3094.0,1816.0
1570.0,1151.0
2982.0,1674.0
2342.0,1501.0
2779.0,2995.0
2713.0,1186.0
2570.0,942.0
2408.0,699.0
3170.0,744.0
1483.0,836.0
3053.0,805.0
1488.0,948.0
3307.0,1008.0
1915.0,1948.0
1687.0,2080.0
1387.0,785.0
1433.0,983.0
1336.0,1740.0
1240.0,1222.0
1341.0,1222.0
2068.0,1527.0
2997.0,1776.0
3134.0,1710.0
2967.0,1643.0
2184.0,1232.0
2443.0,1516.0
1839.0,1110.0
2555.0,1811.0
2149.0,1105.0
3033.0,1486.0
2565.0,1506.0
3160.0,2278.0
3139.0,1608.0
2819.0,1501.0
2449.0,1318.0
2098.0,1019.0
3175.0,2568.0
2606.0,1334.0
1885.0,1019.0
3043.0,1420.0
2977.0,1384.0
3302.0,1461.0
1626.0,1059.0
2210.0,937.0
2677.0,1252.0
2911.0,3030.0
3221.0,1450.0
2027.0,948.0
3002.0,1308.0
2596.0,1029.0
2454.0,927.0
2184.0,826.0
2383.0,800.0
2098.0,780.0
2738.0,1232.0
2520.0,1019.0
2504.0,2004.0
2835.0,1181.0
2819.0,1080.0
3307.0,1334.0
2139.0,694.0
2550.0,729.0
1783.0,836.0
2677.0,968.0
3393.0,1252.0
3129.0,729.0
2134.0,551.0
1905.0,622.0
2946.0,714.0
3226.0,1120.0
1996.0,2599.0
2479.0,592.0
2601.0,572.0
2850.0,561.0
1529.0,897.0
2012.0,2441.0
2723.0,577.0
2367.0,1862.0
1788.0,2218.0
1346.0,2289.0
1478.0,2106.0
1483.0,1867.0
1306.0,2035.0
1692.0,1842.0
1377.0,1496.0
1285.0,1516.0
1783.0,1806.0
1885.0,1791.0
2068.0,1760.0
1803.0,1679.0
1560.0,1613.0
1494.0,1537.0
