xCoord,yCoord
1448.0,2792.0
1509.0,2599.0
1377.0,2934.0
1209.0,2954.0
1509.0,2802.0
960.0,2690.0
1773.0,2705.0
986.0,2797.0
1458.0,3040.0
1910.0,2685.0
1722.0,3660.0
1712.0,3086.0
1311.0,3096.0
1377.0,3228.0
2103.0,2167.0
2545.0,2502.0
2596.0,2151.0
1133.0,3467.0
1336.0,2050.0
569.0,1750.0
833.0,2060.0
1077.0,3213.0
935.0,2512.0
1021.0,2482.0
1204.0,2218.0
1433.0,2400.0
1168.0,2426.0
660.0,1969.0
879.0,2421.0
848.0,2243.0
406.0,2024.0
706.0,2096.0
691.0,3665.0
406.0,2202.0
579.0,3279.0
655.0,2187.0
909.0,2588.0
457.0,3234.0
381.0,2573.0
782.0,2411.0
1387.0,2492.0
579.0,3122.0
1742.0,3548.0
2296.0,3040.0
1722.0,2350.0
1844.0,2974.0
1976.0,2375.0
1661.0,3051.0
2200.0,2380.0
1656.0,3279.0
1077.0,2649.0
2169.0,2253.0
1651.0,3442.0
1996.0,2136.0
1732.0,2187.0
2337.0,2146.0
2108.0,1892.0
1011.0,2639.0
1859.0,1908.0
1204.0,3467.0
1458.0,1923.0
1214.0,3030.0
1194.0,2776.0
1031.0,2543.0
1001.0,3406.0
1372.0,2614.0
645.0,2055.0
406.0,2131.0
1422.0,2558.0
544.0,3259.0
635.0,3228.0
599.0,2751.0
787.0,3076.0
1306.0,2781.0
838.0,2817.0
1331.0,2710.0
930.0,2863.0
