xCoord,yCoord
2027.0,1964.0
2235.0,1943.0
2032.0,2035.0
2032.0,2146.0
2164.0,2400.0
2113.0,2949.0
1966.0,2807.0
2083.0,2466.0
1981.0,2400.0
1524.0,546.0
1138.0,978.0
1621.0,948.0
1224.0,775.0
1676.0,1171.0
1590.0,1105.0
1118.0,866.0
1829.0,2446.0
1412.0,1237.0
1199.0,1191.0
1173.0,1100.0
1915.0,2187.0
1808.0,1262.0
1148.0,2792.0
1519.0,2593.0
1179.0,1389.0
1214.0,2507.0
1941.0,1323.0
1768.0,2035.0
1361.0,1623.0
1834.0,1669.0
1529.0,1770.0
1737.0,2080.0
1646.0,2009.0
1219.0,1999.0
1224.0,2024.0
2113.0,1958.0
1692.0,927.0
1158.0,917.0
1194.0,704.0
1702.0,597.0
1478.0,2771.0
1351.0,2878.0
1864.0,2345.0
1748.0,2299.0
1961.0,1958.0
1905.0,1826.0
1179.0,2055.0
1219.0,1999.0
2032.0,1852.0
1260.0,2151.0
