xCoord,yCoord
1240.0,2040.0
1255.0,1730.0
2916.0,1486.0
2520.0,1837.0
1290.0,1527.0
1458.0,1715.0
2784.0,1770.0
2184.0,1933.0
2977.0,1740.0
2357.0,2035.0
2631.0,2045.0
1595.0,1603.0
1316.0,1425.0
2804.0,2030.0
3302.0,1755.0
2972.0,2116.0
2449.0,2141.0
2637.0,2385.0
3348.0,2985.0
2941.0,2883.0
2357.0,2243.0
2616.0,2776.0
2205.0,2177.0
2443.0,2659.0
1687.0,1395.0
2078.0,1979.0
1768.0,1425.0
1275.0,1364.0
1951.0,1064.0
3683.0,602.0
1331.0,1125.0
2062.0,2055.0
2337.0,2802.0
2545.0,2898.0
2596.0,780.0
2068.0,2284.0
2758.0,3000.0
2545.0,3051.0
2677.0,653.0
2134.0,2786.0
2408.0,927.0
2098.0,3112.0
1219.0,1242.0
3018.0,765.0
1941.0,2553.0
2657.0,881.0
3073.0,1039.0
1996.0,2329.0
1925.0,2436.0
2570.0,968.0
1910.0,2919.0
1961.0,2126.0
1773.0,2888.0
2154.0,1064.0
2083.0,1125.0
2337.0,1024.0
2764.0,993.0
2271.0,1064.0
879.0,988.0
1834.0,2273.0
1448.0,2761.0
1184.0,1344.0
1118.0,1222.0
823.0,1125.0
2830.0,1191.0
2738.0,1115.0
2484.0,1075.0
1057.0,1268.0
2398.0,1146.0
1722.0,1608.0
1158.0,2751.0
2682.0,1151.0
1016.0,2908.0
904.0,1334.0
955.0,2568.0
1869.0,1623.0
1204.0,1395.0
1524.0,2080.0
2809.0,1313.0
1793.0,1791.0
1463.0,2106.0
986.0,1598.0
3693.0,2634.0
3673.0,2355.0
3465.0,1725.0
3571.0,2812.0
3073.0,1359.0
3383.0,2146.0
3419.0,2466.0
3429.0,1532.0
3515.0,1537.0
3317.0,2390.0
3251.0,1339.0
1590.0,1232.0
1687.0,1141.0
1367.0,1359.0
3536.0,1283.0
1514.0,1339.0
2118.0,1908.0
2525.0,2522.0
2626.0,2736.0
3373.0,1242.0
3089.0,1232.0
1697.0,887.0
3297.0,1171.0
1930.0,785.0
1885.0,1389.0
1361.0,1227.0
3653.0,1110.0
2322.0,2695.0
3246.0,866.0
3205.0,724.0
2515.0,3040.0
3612.0,704.0
3094.0,1014.0
3160.0,1085.0
2799.0,958.0
1641.0,587.0
1900.0,2878.0
2047.0,2314.0
2012.0,2522.0
1610.0,3010.0
1986.0,2360.0
2850.0,1085.0
1184.0,2573.0
996.0,2756.0
2068.0,1847.0
1575.0,2121.0
1102.0,2339.0
1377.0,2299.0
787.0,2004.0
1204.0,1603.0
2581.0,1542.0
1021.0,2035.0
2870.0,1496.0
1163.0,1903.0
2088.0,1872.0
