xCoord,yCoord
1194.0,2101.0
1392.0,2172.0
1331.0,2060.0
1422.0,2126.0
1869.0,2329.0
1565.0,1969.0
1621.0,2604.0
2159.0,2512.0
2540.0,2441.0
2484.0,2157.0
2525.0,2919.0
1712.0,2908.0
2408.0,2345.0
1981.0,2868.0
1565.0,2807.0
2809.0,1837.0
1737.0,3081.0
1367.0,2934.0
2728.0,1588.0
2809.0,1425.0
1651.0,3310.0
1356.0,3061.0
1311.0,3305.0
1849.0,1354.0
2520.0,1273.0
2149.0,1293.0
1031.0,3416.0
960.0,3335.0
1179.0,2827.0
874.0,1374.0
1107.0,1542.0
1067.0,1684.0
1016.0,1557.0
869.0,1440.0
635.0,1486.0
772.0,1481.0
955.0,3030.0
970.0,1603.0
391.0,1374.0
163.0,1379.0
518.0,1466.0
615.0,3294.0
904.0,1689.0
269.0,1740.0
640.0,3183.0
726.0,1638.0
417.0,1649.0
610.0,1674.0
859.0,1720.0
381.0,1933.0
284.0,3223.0
605.0,2151.0
1036.0,1770.0
411.0,3340.0
483.0,2411.0
813.0,1847.0
173.0,2827.0
503.0,2075.0
432.0,2527.0
442.0,2629.0
503.0,3203.0
279.0,2360.0
229.0,3294.0
828.0,2202.0
107.0,2451.0
935.0,2466.0
51.0,2949.0
742.0,2263.0
777.0,2761.0
950.0,2151.0
610.0,2868.0
625.0,2614.0
1285.0,2091.0
2362.0,3117.0
1224.0,1740.0
1433.0,1796.0
1600.0,1887.0
2047.0,2045.0
2616.0,2898.0
2261.0,2324.0
2525.0,2863.0
1793.0,2365.0
2078.0,2182.0
1377.0,1664.0
2169.0,2969.0
1976.0,1826.0
2555.0,1948.0
2504.0,2228.0
2870.0,1750.0
1803.0,1689.0
2311.0,2131.0
2515.0,2375.0
1742.0,1689.0
2596.0,2451.0
2545.0,1760.0
1565.0,2472.0
2103.0,2766.0
2484.0,2827.0
1560.0,2299.0
1661.0,2705.0
2291.0,1740.0
1966.0,3081.0
2195.0,1654.0
1651.0,2980.0
1671.0,1593.0
2007.0,1730.0
1331.0,1638.0
2657.0,1537.0
2748.0,1664.0
2408.0,1633.0
1819.0,3264.0
2139.0,1527.0
2824.0,1542.0
1915.0,1593.0
2510.0,1598.0
1610.0,1552.0
1488.0,2868.0
1499.0,1496.0
1458.0,3183.0
2017.0,1491.0
1854.0,1476.0
2814.0,1273.0
1468.0,3300.0
2129.0,1313.0
1361.0,1491.0
2637.0,1440.0
1143.0,3381.0
1361.0,2873.0
1681.0,1445.0
2276.0,1466.0
2281.0,1283.0
1184.0,3091.0
1189.0,1588.0
1412.0,2365.0
218.0,1491.0
1306.0,2568.0
1153.0,1811.0
157.0,1816.0
640.0,3396.0
127.0,1928.0
1158.0,2690.0
1123.0,1913.0
371.0,3305.0
579.0,2629.0
823.0,2873.0
244.0,3000.0
366.0,2431.0
660.0,3056.0
716.0,2507.0
838.0,2309.0
91.0,2390.0
432.0,2522.0
137.0,3254.0
899.0,2202.0
1011.0,2162.0
665.0,2756.0
1168.0,2136.0
