xCoord,yCoord
2134.0,1557.0
3272.0,2309.0
3663.0,2065.0
3693.0,2375.0
3038.0,2451.0
3663.0,2644.0
2814.0,2339.0
2682.0,1456.0
2936.0,1476.0
2525.0,2761.0
2012.0,1364.0
1854.0,1166.0
3119.0,1516.0
1905.0,1303.0
3698.0,988.0
3780.0,1115.0
3973.0,1293.0
3053.0,765.0
3292.0,704.0
3973.0,1044.0
1681.0,1059.0
2215.0,2573.0
3993.0,932.0
1509.0,846.0
2184.0,2223.0
1524.0,1059.0
2586.0,1694.0
1783.0,1273.0
1808.0,1405.0
1626.0,1196.0
1463.0,1278.0
1697.0,1537.0
1778.0,2146.0
1534.0,1425.0
1692.0,1979.0
1941.0,1857.0
2042.0,1435.0
1560.0,1618.0
1798.0,1659.0
1920.0,1537.0
2037.0,1679.0
2515.0,1628.0
2357.0,1588.0
2459.0,1593.0
2205.0,1456.0
3373.0,1811.0
3749.0,1826.0
3094.0,2111.0
3261.0,1837.0
3018.0,1969.0
3500.0,1750.0
3373.0,2472.0
2357.0,1395.0
3383.0,2614.0
2977.0,1897.0
3104.0,1735.0
3353.0,1684.0
3444.0,1710.0
3688.0,2731.0
3241.0,1684.0
3739.0,1720.0
3048.0,1567.0
3668.0,1674.0
2662.0,1283.0
2484.0,1293.0
2850.0,1425.0
2174.0,1410.0
2479.0,1237.0
2860.0,2786.0
2286.0,1268.0
3465.0,1633.0
3145.0,1445.0
3632.0,1638.0
3073.0,1430.0
2637.0,1130.0
2946.0,1323.0
2195.0,1059.0
2377.0,1080.0
2626.0,2959.0
2870.0,1252.0
3246.0,1557.0
2504.0,1059.0
2621.0,1938.0
2510.0,2588.0
3703.0,1557.0
2083.0,983.0
3967.0,1567.0
2845.0,790.0
3922.0,998.0
2875.0,1181.0
3089.0,1293.0
3729.0,1405.0
1900.0,876.0
2540.0,897.0
4049.0,1440.0
3566.0,760.0
3485.0,1522.0
1910.0,744.0
2159.0,932.0
2327.0,2263.0
3866.0,1161.0
2682.0,1755.0
1976.0,2350.0
2637.0,1801.0
1895.0,2014.0
1514.0,1720.0
2322.0,2070.0
1920.0,1659.0
1951.0,1974.0
2078.0,1577.0
2032.0,1964.0
2083.0,1887.0
2449.0,1877.0
2144.0,1892.0
2093.0,1669.0
2271.0,1811.0
