xCoord,yCoord
1387.0,2416.0
1504.0,2268.0
1554.0,2299.0
1488.0,2426.0
1504.0,2126.0
2179.0,2797.0
2967.0,3056.0
1539.0,2527.0
2052.0,3315.0
1717.0,2883.0
1468.0,2736.0
1560.0,2817.0
1351.0,2776.0
1488.0,1938.0
1473.0,3061.0
1316.0,3213.0
1128.0,1486.0
1158.0,1674.0
1306.0,2959.0
1351.0,3015.0
3033.0,2070.0
1356.0,1821.0
1209.0,1913.0
1290.0,1903.0
3084.0,1908.0
1118.0,2654.0
1168.0,2466.0
777.0,2111.0
1199.0,2238.0
904.0,2360.0
2677.0,3376.0
1646.0,2111.0
2149.0,2588.0
2179.0,2182.0
2413.0,2314.0
2906.0,3025.0
2611.0,2284.0
2068.0,3437.0
1722.0,2654.0
1859.0,2939.0
1778.0,1974.0
1615.0,1958.0
1930.0,1908.0
1814.0,1897.0
1621.0,1903.0
2184.0,1649.0
1631.0,1765.0
1544.0,3289.0
3063.0,1989.0
3033.0,2146.0
1245.0,3244.0
1346.0,2908.0
930.0,3228.0
1280.0,3147.0
1382.0,2599.0
1113.0,2837.0
1270.0,2573.0
1275.0,2380.0
737.0,2416.0
1367.0,2278.0
1321.0,2527.0
1483.0,2101.0
1443.0,2248.0
