xCoord,yCoord
2169.0,2238.0
2220.0,2192.0
2261.0,1969.0
2139.0,2375.0
2499.0,2385.0
2149.0,2492.0
2281.0,2599.0
2189.0,2644.0
2469.0,2908.0
2281.0,2863.0
2449.0,3127.0
2149.0,2771.0
2017.0,2634.0
1895.0,2553.0
2205.0,3096.0
2022.0,2705.0
2088.0,3081.0
919.0,1334.0
1407.0,1359.0
1864.0,1435.0
1748.0,1308.0
1946.0,1156.0
1814.0,1146.0
1814.0,3056.0
1224.0,1222.0
1179.0,1471.0
2179.0,1613.0
1966.0,1456.0
1580.0,1329.0
1707.0,2512.0
1346.0,1577.0
1590.0,1471.0
1392.0,1704.0
980.0,1552.0
1011.0,1471.0
1224.0,1786.0
1554.0,1572.0
2103.0,1613.0
1057.0,1837.0
1839.0,1552.0
1321.0,2670.0
1367.0,2842.0
1539.0,2599.0
1214.0,1867.0
1488.0,2436.0
2057.0,1628.0
1742.0,1725.0
1488.0,1892.0
1107.0,2929.0
1011.0,1908.0
1153.0,2751.0
1981.0,1674.0
1346.0,2461.0
1194.0,2030.0
1397.0,2151.0
884.0,2614.0
1184.0,2263.0
975.0,3086.0
1184.0,2380.0
2479.0,1933.0
2789.0,2411.0
2769.0,1989.0
2367.0,2395.0
2438.0,2619.0
2789.0,2934.0
2708.0,1816.0
2758.0,2817.0
2626.0,2756.0
2291.0,2639.0
2581.0,1643.0
2184.0,2665.0
2774.0,1603.0
2535.0,3046.0
2449.0,1552.0
2184.0,2578.0
2347.0,2934.0
2357.0,1633.0
2616.0,1430.0
2631.0,1329.0
2428.0,1471.0
2088.0,2888.0
2499.0,1318.0
2027.0,3218.0
1915.0,2497.0
2129.0,3101.0
1885.0,1257.0
1509.0,1303.0
1707.0,1130.0
1687.0,2781.0
1448.0,2675.0
1300.0,2934.0
899.0,2802.0
1438.0,2578.0
1854.0,2009.0
2083.0,1969.0
2159.0,1903.0
2174.0,1842.0
2139.0,2019.0
2088.0,2182.0
