xCoord,yCoord
1255.0,1318.0
2906.0,1715.0
2179.0,1847.0
1321.0,1410.0
2728.0,2019.0
1890.0,1516.0
3129.0,1811.0
3378.0,1542.0
3317.0,1659.0
2276.0,1852.0
1798.0,1425.0
2926.0,2030.0
2362.0,1964.0
3200.0,1897.0
3454.0,1425.0
3119.0,2050.0
2870.0,2248.0
2078.0,1445.0
2108.0,1522.0
3332.0,2253.0
2078.0,1323.0
3312.0,2492.0
3439.0,2014.0
3581.0,3066.0
3480.0,1572.0
3536.0,1735.0
3546.0,2573.0
3307.0,3305.0
3663.0,1928.0
2449.0,2212.0
2332.0,1461.0
2291.0,1202.0
3653.0,678.0
2367.0,2543.0
2814.0,694.0
3465.0,719.0
2586.0,988.0
2616.0,765.0
1869.0,2954.0
1021.0,1054.0
3297.0,770.0
2967.0,775.0
2703.0,1034.0
3343.0,937.0
2484.0,1481.0
1341.0,2934.0
1224.0,2309.0
3429.0,1075.0
3515.0,1003.0
3175.0,983.0
3287.0,968.0
1118.0,1252.0
3033.0,1110.0
3282.0,1141.0
3439.0,1268.0
3378.0,1298.0
1427.0,1212.0
1808.0,1217.0
3749.0,2853.0
3495.0,2853.0
3449.0,2512.0
3856.0,2619.0
2017.0,1222.0
1676.0,1044.0
3597.0,1456.0
3663.0,1755.0
3851.0,2268.0
3541.0,1369.0
3754.0,1964.0
1458.0,1044.0
1966.0,1115.0
2245.0,1288.0
1316.0,1176.0
2047.0,922.0
1681.0,887.0
2438.0,1420.0
2896.0,2893.0
2108.0,871.0
3815.0,1577.0
2393.0,1217.0
1859.0,754.0
2438.0,892.0
2525.0,1257.0
2205.0,790.0
3785.0,1415.0
1433.0,653.0
2103.0,709.0
2311.0,3310.0
1092.0,856.0
2383.0,3157.0
2748.0,683.0
1859.0,3391.0
3724.0,1339.0
2123.0,3015.0
2169.0,2832.0
2372.0,2157.0
2819.0,1125.0
1372.0,3076.0
3642.0,1115.0
3551.0,1141.0
1306.0,2334.0
1234.0,1313.0
1463.0,2426.0
2159.0,2218.0
1707.0,2334.0
2647.0,1557.0
1204.0,2492.0
1605.0,2177.0
1824.0,2192.0
1179.0,1618.0
1422.0,2111.0
2240.0,2060.0
2662.0,1770.0
2997.0,1349.0
1321.0,1781.0
2743.0,1699.0
1275.0,1557.0
1621.0,1801.0
2007.0,1857.0
1717.0,1760.0
3383.0,1405.0
2093.0,1943.0
