xCoord,yCoord
2880.0,861.0
1580.0,1232.0
1549.0,1085.0
2982.0,724.0
2642.0,1049.0
2464.0,1130.0
1783.0,1151.0
2769.0,1008.0
3018.0,815.0
2860.0,1242.0
2616.0,1232.0
3089.0,1273.0
3078.0,2370.0
2657.0,1486.0
2941.0,1593.0
2306.0,1181.0
2398.0,1491.0
2002.0,74.0
2626.0,2075.0
1905.0,287.0
1844.0,201.0
2042.0,165.0
2764.0,2599.0
1377.0,475.0
2261.0,1552.0
2291.0,1725.0
2027.0,358.0
2372.0,2527.0
2525.0,2776.0
2129.0,1979.0
1224.0,699.0
2195.0,2380.0
2159.0,226.0
2047.0,2289.0
1971.0,2101.0
2083.0,2776.0
1905.0,1669.0
1905.0,2593.0
2921.0,150.0
1814.0,2126.0
1681.0,2395.0
1240.0,821.0
1712.0,2172.0
1407.0,2421.0
2657.0,196.0
2784.0,241.0
2997.0,267.0
1377.0,810.0
2957.0,333.0
1316.0,1964.0
2271.0,607.0
2692.0,343.0
2007.0,1176.0
1712.0,1242.0
3434.0,866.0
1656.0,754.0
3312.0,541.0
2367.0,1115.0
3317.0,2380.0
3089.0,1882.0
3195.0,1405.0
1509.0,754.0
1610.0,683.0
2017.0,201.0
1453.0,150.0
1966.0,419.0
1935.0,43.0
1316.0,338.0
3261.0,470.0
1610.0,135.0
2098.0,744.0
2296.0,2065.0
2169.0,2329.0
2240.0,511.0
3246.0,399.0
2057.0,2639.0
2250.0,633.0
1814.0,2243.0
1524.0,2177.0
1275.0,1598.0
2250.0,1064.0
2322.0,1024.0
1219.0,1329.0
2413.0,688.0
1361.0,1339.0
1494.0,1323.0
1468.0,1181.0
1697.0,1476.0
1397.0,948.0
1763.0,1369.0
2408.0,917.0
2388.0,1080.0
1458.0,978.0
3053.0,582.0
2697.0,734.0
