xCoord,yCoord
1671.0,1776.0
737.0,1852.0
2540.0,1760.0
823.0,1628.0
1773.0,1872.0
904.0,1938.0
2596.0,1801.0
2159.0,2075.0
2743.0,1842.0
2631.0,1994.0
2322.0,2075.0
2652.0,1837.0
955.0,1547.0
2931.0,1745.0
3119.0,1699.0
3068.0,1969.0
1113.0,1654.0
3038.0,2223.0
2789.0,1984.0
925.0,1420.0
2459.0,2446.0
2692.0,1395.0
864.0,1014.0
1529.0,958.0
2088.0,719.0
1529.0,1115.0
2342.0,866.0
2718.0,627.0
1717.0,1115.0
1803.0,826.0
2510.0,785.0
2174.0,881.0
1646.0,1222.0
1925.0,1003.0
2464.0,927.0
752.0,1151.0
2017.0,907.0
1346.0,1547.0
2550.0,1069.0
792.0,1207.0
1880.0,1334.0
2413.0,993.0
2174.0,983.0
681.0,1135.0
1692.0,1323.0
1783.0,1506.0
1377.0,1745.0
1290.0,1740.0
1265.0,1913.0
1875.0,1720.0
1295.0,1628.0
1803.0,1669.0
1016.0,1410.0
2682.0,1770.0
2616.0,1953.0
894.0,1278.0
1016.0,1339.0
2987.0,1552.0
3068.0,1577.0
3028.0,1831.0
2814.0,2431.0
2743.0,1247.0
2870.0,1222.0
3023.0,1191.0
1859.0,2182.0
1326.0,1349.0
1153.0,1273.0
1006.0,1003.0
2916.0,1166.0
1915.0,851.0
3150.0,978.0
1981.0,1476.0
843.0,1334.0
1468.0,1842.0
2667.0,1313.0
2088.0,1633.0
777.0,2304.0
2606.0,1405.0
2154.0,1537.0
762.0,1481.0
