xCoord,yCoord
1910.0,2339.0
1707.0,2548.0
1656.0,2497.0
1905.0,2482.0
1438.0,2573.0
1803.0,2532.0
1834.0,2705.0
2941.0,2527.0
1641.0,2726.0
2880.0,2111.0
1422.0,1471.0
1499.0,1628.0
1681.0,1496.0
1885.0,1161.0
1372.0,2720.0
1306.0,1557.0
1422.0,1674.0
1585.0,1725.0
1260.0,2939.0
1280.0,2609.0
1692.0,1816.0
930.0,1435.0
1001.0,1552.0
1275.0,1760.0
777.0,1486.0
533.0,1313.0
1123.0,2949.0
1087.0,1699.0
1011.0,1842.0
996.0,3223.0
1671.0,1867.0
757.0,1633.0
1397.0,1958.0
869.0,3178.0
1021.0,1974.0
1158.0,2085.0
1448.0,1852.0
1377.0,1791.0
1113.0,2223.0
874.0,2863.0
1224.0,2380.0
726.0,1770.0
1626.0,1892.0
1346.0,2111.0
1519.0,2096.0
787.0,1943.0
1153.0,2365.0
554.0,2024.0
930.0,2014.0
544.0,2634.0
665.0,2568.0
1793.0,1892.0
1773.0,1994.0
1067.0,2268.0
1478.0,2319.0
1387.0,2350.0
1687.0,2268.0
1681.0,2365.0
1976.0,1831.0
2250.0,1903.0
2459.0,2278.0
1895.0,2522.0
2667.0,1903.0
2850.0,2339.0
2667.0,2985.0
2931.0,2665.0
2291.0,1720.0
2885.0,1811.0
2245.0,1491.0
2057.0,1689.0
1433.0,2502.0
2860.0,1720.0
2032.0,1486.0
2433.0,1359.0
1753.0,3167.0
2464.0,1120.0
2631.0,1257.0
2931.0,1323.0
2108.0,1405.0
1915.0,1750.0
1880.0,1481.0
1636.0,1618.0
2225.0,1252.0
1534.0,1476.0
1387.0,1278.0
1392.0,2827.0
1229.0,1151.0
1839.0,1344.0
1494.0,2065.0
1143.0,3046.0
1438.0,1897.0
1250.0,2197.0
1326.0,2517.0
1824.0,1964.0
488.0,2675.0
472.0,2461.0
1361.0,2380.0
1610.0,2248.0
615.0,2304.0
726.0,2720.0
1448.0,2405.0
1702.0,2238.0
828.0,2502.0
1407.0,2421.0
1859.0,2106.0
1824.0,2167.0
1692.0,2345.0
