xCoord,yCoord
1529.0,1303.0
2195.0,1080.0
2276.0,2741.0
1509.0,1374.0
2062.0,1181.0
1966.0,1308.0
2002.0,2751.0
1570.0,1461.0
1798.0,1435.0
1824.0,2431.0
1468.0,2527.0
1722.0,1471.0
1864.0,1430.0
1910.0,2080.0
2123.0,1613.0
1676.0,1557.0
2154.0,1892.0
1808.0,1903.0
1920.0,1913.0
1463.0,1852.0
1900.0,1811.0
1590.0,2741.0
1382.0,2593.0
1773.0,1588.0
1930.0,1552.0
1494.0,2314.0
1595.0,2507.0
2042.0,2273.0
1422.0,2060.0
2184.0,1633.0
2245.0,1969.0
2596.0,1781.0
1570.0,2070.0
2052.0,1867.0
1854.0,1964.0
2357.0,2045.0
2322.0,1969.0
