xCoord,yCoord
2083.0,2299.0
2256.0,2091.0
2149.0,2507.0
2494.0,2436.0
2388.0,2146.0
2540.0,2969.0
2235.0,2934.0
2215.0,3670.0
2017.0,3025.0
2022.0,3340.0
3033.0,1283.0
2316.0,1212.0
1727.0,2929.0
2957.0,1252.0
2062.0,968.0
1748.0,2685.0
1712.0,1151.0
1895.0,1405.0
1712.0,2492.0
2581.0,1080.0
1763.0,932.0
2134.0,1146.0
1875.0,1308.0
919.0,1069.0
2139.0,1506.0
1808.0,1486.0
1209.0,1207.0
1153.0,1430.0
1590.0,3736.0
1443.0,1369.0
1036.0,1562.0
1422.0,1532.0
1595.0,1664.0
1499.0,3005.0
1915.0,1623.0
848.0,1674.0
1397.0,3391.0
2164.0,1694.0
2032.0,1760.0
1046.0,1882.0
1326.0,1689.0
2164.0,1796.0
1316.0,3482.0
1367.0,2659.0
1326.0,3005.0
1661.0,1892.0
904.0,1948.0
803.0,3096.0
1250.0,1816.0
1184.0,3147.0
620.0,2792.0
838.0,3284.0
1636.0,2080.0
726.0,2421.0
772.0,2609.0
1179.0,3574.0
1107.0,2680.0
1433.0,1928.0
671.0,2990.0
1951.0,1908.0
1819.0,1979.0
2540.0,2472.0
2758.0,2695.0
3089.0,2497.0
2408.0,2959.0
2901.0,3330.0
2052.0,2624.0
2738.0,2075.0
2560.0,3498.0
2586.0,2009.0
3282.0,2136.0
2713.0,2024.0
2494.0,1938.0
2779.0,3284.0
2962.0,2030.0
2946.0,1837.0
3338.0,1887.0
2652.0,1857.0
3094.0,1608.0
2362.0,1892.0
1895.0,2553.0
2758.0,1715.0
2103.0,3173.0
2713.0,1654.0
2479.0,1786.0
2946.0,1506.0
3124.0,1242.0
2687.0,1537.0
1859.0,1110.0
3180.0,1120.0
2779.0,1334.0
2896.0,1085.0
3165.0,1003.0
2200.0,1064.0
2093.0,1339.0
859.0,1562.0
2388.0,1745.0
1529.0,2497.0
762.0,3279.0
1697.0,2223.0
1778.0,2202.0
2179.0,2167.0
