xCoord,yCoord
3012.0,2995.0
3084.0,2944.0
1895.0,2675.0
2830.0,3198.0
2403.0,3046.0
2672.0,3188.0
2489.0,3107.0
2596.0,3447.0
2525.0,3320.0
1173.0,1720.0
1692.0,2167.0
1626.0,1781.0
2697.0,3569.0
996.0,1704.0
1854.0,1715.0
1956.0,2705.0
2362.0,1781.0
2205.0,1699.0
2271.0,2954.0
1991.0,1882.0
2408.0,3264.0
1849.0,2035.0
1046.0,2040.0
1966.0,1791.0
2327.0,3137.0
2281.0,3376.0
2296.0,3589.0
2027.0,3548.0
2215.0,3046.0
1935.0,2136.0
1946.0,2507.0
1168.0,2212.0
2108.0,3137.0
2240.0,1842.0
2037.0,3376.0
2027.0,1964.0
930.0,2096.0
2408.0,1867.0
925.0,2202.0
2047.0,3081.0
2164.0,1913.0
899.0,2472.0
1697.0,3508.0
2311.0,1933.0
2093.0,2878.0
1001.0,2939.0
2057.0,2847.0
1163.0,2980.0
1280.0,3543.0
2002.0,2781.0
1676.0,2659.0
2510.0,2766.0
2931.0,2878.0
3297.0,2563.0
3028.0,2395.0
3170.0,2792.0
2906.0,2223.0
3073.0,2847.0
1346.0,2243.0
2677.0,1806.0
2774.0,3101.0
2606.0,1877.0
1494.0,2207.0
2692.0,3081.0
1676.0,2101.0
2906.0,1694.0
2799.0,1664.0
3094.0,1720.0
3018.0,1588.0
1397.0,1618.0
1758.0,1583.0
2581.0,1720.0
2637.0,3340.0
1875.0,1892.0
2652.0,1268.0
1941.0,2431.0
2022.0,1862.0
2459.0,3127.0
2845.0,1171.0
1966.0,2289.0
2443.0,3371.0
2667.0,1186.0
2327.0,2919.0
2403.0,3594.0
2520.0,1897.0
2108.0,2654.0
2205.0,2771.0
2098.0,2268.0
2169.0,2644.0
2062.0,3538.0
1935.0,3147.0
1646.0,3294.0
2286.0,2014.0
2047.0,3066.0
1133.0,3117.0
2510.0,2065.0
2220.0,2649.0
1407.0,2492.0
2555.0,2792.0
1433.0,2624.0
1290.0,3757.0
2459.0,2792.0
1966.0,3005.0
2479.0,2472.0
2438.0,2522.0
1326.0,2339.0
1712.0,2827.0
2657.0,2451.0
1641.0,2726.0
2560.0,2263.0
2809.0,2756.0
2819.0,2461.0
2982.0,3000.0
1737.0,2675.0
2535.0,2045.0
3327.0,2761.0
1387.0,2411.0
