xCoord,yCoord
2428.0,2461.0
2591.0,2517.0
3150.0,2756.0
2967.0,2487.0
2591.0,2268.0
3251.0,2466.0
2535.0,2781.0
2438.0,2609.0
2601.0,2883.0
3236.0,1938.0
2865.0,3289.0
2586.0,3213.0
2581.0,1613.0
2794.0,3432.0
2570.0,3325.0
2428.0,3548.0
2245.0,2654.0
2494.0,2045.0
2220.0,1831.0
2042.0,1689.0
2311.0,3040.0
1499.0,1791.0
1758.0,1588.0
2271.0,2873.0
1803.0,1679.0
1077.0,1623.0
1768.0,1770.0
909.0,1669.0
2144.0,1872.0
2372.0,1938.0
2301.0,1933.0
935.0,1964.0
1748.0,1877.0
2062.0,1903.0
2103.0,2009.0
1595.0,1862.0
1875.0,3091.0
1930.0,3533.0
1067.0,2497.0
950.0,2131.0
1687.0,2075.0
1290.0,2705.0
1961.0,2893.0
1473.0,3152.0
1920.0,2421.0
1905.0,2654.0
1448.0,2532.0
1113.0,2624.0
1707.0,2568.0
1072.0,2786.0
1758.0,3122.0
1793.0,3584.0
1473.0,3310.0
1595.0,3620.0
1087.0,3208.0
2515.0,2116.0
3139.0,2588.0
2855.0,2690.0
2931.0,2395.0
2631.0,2278.0
3434.0,2517.0
3327.0,2314.0
3272.0,2532.0
2743.0,2517.0
3180.0,2243.0
3221.0,2019.0
2906.0,2030.0
2703.0,2085.0
3099.0,1887.0
3028.0,1796.0
2941.0,3228.0
2804.0,1918.0
3216.0,1456.0
3343.0,1694.0
2860.0,1562.0
3302.0,1329.0
2875.0,1654.0
2840.0,1770.0
2545.0,1593.0
2570.0,3437.0
2616.0,2055.0
2520.0,1369.0
2494.0,3051.0
2565.0,3249.0
1311.0,1516.0
2123.0,1425.0
2047.0,3381.0
1138.0,2553.0
945.0,2360.0
1666.0,3508.0
1077.0,2883.0
1209.0,2807.0
1717.0,3239.0
2068.0,2329.0
2540.0,2268.0
