xCoord,yCoord
1107.0,2218.0
1199.0,2065.0
1372.0,2187.0
1422.0,2421.0
1351.0,2045.0
1219.0,1725.0
1509.0,2461.0
1427.0,2172.0
1519.0,2482.0
1295.0,1837.0
1539.0,2507.0
2281.0,2487.0
1885.0,2685.0
2240.0,2680.0
2012.0,1745.0
1966.0,2837.0
1234.0,1588.0
1549.0,2522.0
2159.0,1537.0
1285.0,3061.0
1158.0,1029.0
1153.0,1445.0
1041.0,2944.0
955.0,3081.0
909.0,2929.0
919.0,1171.0
965.0,1344.0
757.0,3015.0
1092.0,1466.0
1417.0,2014.0
1499.0,1633.0
1422.0,1618.0
2596.0,2553.0
1326.0,1552.0
2139.0,3269.0
2647.0,1877.0
2504.0,1877.0
2068.0,2558.0
2088.0,1628.0
2002.0,2746.0
2281.0,1694.0
2758.0,1689.0
1636.0,2477.0
1803.0,1415.0
1519.0,1445.0
1722.0,1313.0
2758.0,1603.0
2520.0,1710.0
2271.0,1557.0
1367.0,1456.0
1687.0,3340.0
2179.0,1511.0
2032.0,1420.0
1412.0,1334.0
1666.0,1257.0
2261.0,1364.0
2504.0,1516.0
2677.0,1395.0
1600.0,1207.0
1991.0,1252.0
1468.0,3183.0
1509.0,3244.0
1834.0,1283.0
1356.0,1151.0
1275.0,3061.0
1240.0,2888.0
945.0,2858.0
864.0,2634.0
1346.0,2624.0
980.0,1994.0
1163.0,1699.0
925.0,2121.0
1184.0,2538.0
