xCoord,yCoord
1651.0,2187.0
1808.0,2116.0
1001.0,1791.0
1417.0,2202.0
1275.0,2080.0
1935.0,2080.0
1824.0,2284.0
1478.0,2126.0
1895.0,2390.0
2083.0,2339.0
2256.0,2990.0
980.0,1654.0
1590.0,3350.0
1331.0,1694.0
1504.0,2781.0
1438.0,3147.0
889.0,1334.0
1367.0,2756.0
894.0,1420.0
1407.0,2294.0
2316.0,1161.0
2499.0,1293.0
1565.0,1349.0
899.0,1511.0
2195.0,1120.0
1829.0,1329.0
1570.0,1664.0
1895.0,1547.0
1859.0,1649.0
752.0,1430.0
1539.0,2004.0
671.0,1567.0
787.0,1603.0
828.0,2416.0
1875.0,1811.0
1636.0,2075.0
1580.0,2060.0
1544.0,2060.0
1046.0,1659.0
1514.0,2055.0
2164.0,1933.0
2906.0,2030.0
2723.0,2665.0
2327.0,2238.0
2814.0,1852.0
2322.0,1831.0
1260.0,1643.0
2393.0,2786.0
2062.0,2421.0
2621.0,1786.0
2530.0,1740.0
2824.0,1760.0
2286.0,1770.0
2083.0,1770.0
1519.0,1674.0
1763.0,3239.0
1549.0,2497.0
2377.0,1710.0
1336.0,1329.0
1087.0,1247.0
2865.0,1694.0
1057.0,1425.0
1580.0,3279.0
1331.0,3030.0
1438.0,2944.0
2123.0,1699.0
2398.0,1628.0
2276.0,1603.0
1671.0,1298.0
1300.0,1161.0
1600.0,1085.0
1666.0,1415.0
2479.0,1496.0
2438.0,1567.0
1504.0,2319.0
1026.0,1593.0
2357.0,1445.0
2494.0,1252.0
2002.0,1598.0
1748.0,1811.0
1687.0,2080.0
1346.0,2421.0
950.0,2446.0
1895.0,1877.0
1773.0,2009.0
889.0,2091.0
925.0,2035.0
914.0,1847.0
1062.0,2091.0
1890.0,1913.0
