xCoord,yCoord
2677.0,2060.0
3068.0,1826.0
2997.0,1938.0
2784.0,2187.0
3002.0,2339.0
3114.0,2522.0
3226.0,1872.0
2931.0,2675.0
3160.0,2710.0
3033.0,2685.0
3200.0,2756.0
2647.0,2680.0
2977.0,3127.0
2855.0,2995.0
3414.0,1552.0
2362.0,2634.0
2525.0,3005.0
1184.0,1577.0
2398.0,2659.0
1138.0,866.0
2733.0,810.0
1859.0,1014.0
2291.0,3107.0
3155.0,765.0
1133.0,1806.0
1204.0,1476.0
2266.0,2588.0
1580.0,1222.0
2880.0,831.0
1793.0,826.0
1194.0,1857.0
1443.0,1598.0
2332.0,749.0
1519.0,1420.0
1788.0,1202.0
1981.0,1034.0
2129.0,2949.0
2555.0,826.0
1986.0,3112.0
899.0,1664.0
2169.0,836.0
2372.0,897.0
1488.0,1511.0
2088.0,917.0
2804.0,1064.0
1722.0,1273.0
2896.0,1125.0
1265.0,1928.0
2322.0,968.0
798.0,1796.0
2616.0,968.0
960.0,1826.0
2184.0,1008.0
2631.0,1125.0
2088.0,1069.0
2301.0,1049.0
2535.0,1064.0
2586.0,1232.0
2250.0,1156.0
1387.0,1923.0
2891.0,1298.0
2504.0,1217.0
2215.0,1273.0
2774.0,1262.0
1062.0,1892.0
1803.0,2842.0
1844.0,1572.0
1808.0,1989.0
1626.0,1913.0
2875.0,1481.0
1580.0,2106.0
2855.0,1583.0
1234.0,1958.0
1306.0,2014.0
2682.0,1913.0
3033.0,2370.0
3205.0,2268.0
3099.0,2588.0
3261.0,2776.0
2926.0,2903.0
2530.0,2472.0
3363.0,1476.0
2616.0,3117.0
2525.0,2919.0
3180.0,1445.0
1270.0,1501.0
2987.0,648.0
1610.0,795.0
3424.0,1374.0
1509.0,851.0
2337.0,683.0
3200.0,1288.0
1519.0,1583.0
1742.0,749.0
3089.0,988.0
2210.0,3142.0
2311.0,2644.0
1981.0,2969.0
1864.0,3040.0
2443.0,1415.0
1021.0,2705.0
1280.0,2548.0
1610.0,2690.0
1986.0,1984.0
2271.0,2126.0
1163.0,2350.0
2885.0,1659.0
2352.0,2197.0
1229.0,2141.0
2997.0,1572.0
2824.0,1897.0
2606.0,1994.0
2489.0,2111.0
2992.0,1699.0
2957.0,1796.0
