xCoord,yCoord
2195.0,2532.0
2281.0,2187.0
1478.0,2563.0
2088.0,2786.0
2281.0,2614.0
1189.0,2106.0
2388.0,1979.0
2337.0,2385.0
2449.0,2512.0
2677.0,2634.0
2362.0,2649.0
1372.0,2339.0
2256.0,2736.0
1250.0,2106.0
2276.0,2939.0
2520.0,3066.0
2799.0,2939.0
1356.0,2167.0
2306.0,3132.0
2647.0,1842.0
1930.0,3010.0
2718.0,1135.0
1946.0,3132.0
2139.0,1323.0
1184.0,1877.0
2530.0,1323.0
1565.0,1516.0
2078.0,3381.0
1976.0,1445.0
1331.0,1466.0
1463.0,1821.0
1748.0,2802.0
1143.0,1776.0
1656.0,1466.0
1295.0,1618.0
1666.0,1567.0
1925.0,3284.0
1814.0,1516.0
1107.0,1486.0
808.0,1425.0
1900.0,1577.0
909.0,1618.0
1544.0,2289.0
1036.0,1689.0
1768.0,2853.0
2296.0,1577.0
1930.0,3604.0
1580.0,1765.0
2123.0,1649.0
1793.0,1679.0
1798.0,2949.0
1717.0,3579.0
1854.0,1776.0
1621.0,3503.0
2022.0,1704.0
2357.0,1826.0
1697.0,3096.0
1036.0,1801.0
1610.0,3178.0
2052.0,1806.0
2245.0,1831.0
777.0,1710.0
925.0,1760.0
1646.0,2441.0
1626.0,2822.0
991.0,3117.0
1930.0,1831.0
1717.0,2339.0
1626.0,2532.0
2245.0,1882.0
904.0,3234.0
732.0,2583.0
1575.0,2593.0
762.0,2492.0
1118.0,1908.0
1179.0,3386.0
1585.0,2441.0
2637.0,2512.0
2550.0,2593.0
1265.0,2009.0
2342.0,2599.0
1560.0,2345.0
2814.0,2055.0
2631.0,1862.0
2941.0,1964.0
2652.0,3366.0
2352.0,3157.0
2591.0,1872.0
2921.0,1598.0
2403.0,3488.0
2672.0,1638.0
2611.0,1770.0
2855.0,1435.0
1463.0,1953.0
1336.0,1872.0
1351.0,1806.0
1631.0,1466.0
2525.0,1831.0
1417.0,1664.0
1646.0,2106.0
2637.0,1303.0
1758.0,1476.0
1148.0,1395.0
1331.0,1486.0
1859.0,1542.0
1666.0,1903.0
1996.0,3482.0
1814.0,2289.0
1859.0,2070.0
1448.0,2964.0
1798.0,2466.0
1240.0,2969.0
787.0,2685.0
1067.0,2807.0
1971.0,2075.0
721.0,2553.0
1158.0,3564.0
1839.0,2446.0
1046.0,2319.0
1270.0,2670.0
1981.0,2400.0
1829.0,2634.0
1234.0,2507.0
1361.0,2639.0
2062.0,2532.0
2220.0,2299.0
1961.0,2644.0
1138.0,2182.0
1417.0,2644.0
2367.0,2075.0
1280.0,2370.0
