xCoord,yCoord
2443.0,1994.0
2525.0,1801.0
2454.0,2258.0
2550.0,1872.0
2388.0,2512.0
2560.0,2538.0
2332.0,2685.0
2657.0,1638.0
2682.0,2009.0
2824.0,2477.0
2662.0,2223.0
3033.0,2314.0
2662.0,2599.0
3175.0,2934.0
2906.0,3101.0
2982.0,3030.0
2626.0,3183.0
2880.0,2233.0
2169.0,2893.0
2367.0,3076.0
3332.0,2116.0
1996.0,2913.0
3165.0,922.0
2591.0,993.0
2073.0,3091.0
2342.0,1034.0
1138.0,1257.0
2032.0,1024.0
1265.0,1262.0
1270.0,1019.0
2073.0,1141.0
884.0,1359.0
2586.0,1207.0
1732.0,1100.0
2433.0,1069.0
970.0,1516.0
1697.0,1242.0
2032.0,3294.0
1580.0,1313.0
2413.0,1156.0
2174.0,1217.0
1763.0,3046.0
701.0,1547.0
1910.0,1232.0
1869.0,3371.0
864.0,1694.0
2616.0,1369.0
1748.0,2873.0
1621.0,1389.0
1300.0,1516.0
1412.0,1445.0
1590.0,3091.0
2504.0,1242.0
2093.0,1313.0
792.0,1755.0
2306.0,1308.0
711.0,1999.0
1011.0,1765.0
1702.0,1476.0
757.0,1816.0
2499.0,1430.0
2047.0,1364.0
1031.0,3325.0
1377.0,1659.0
1270.0,3096.0
2377.0,1369.0
1041.0,1969.0
2017.0,1516.0
1900.0,1547.0
1158.0,2121.0
935.0,2060.0
1524.0,2141.0
2515.0,1501.0
2002.0,1740.0
2753.0,2233.0
2931.0,2228.0
3053.0,2893.0
2921.0,2995.0
3399.0,2466.0
2631.0,3101.0
2982.0,3061.0
3297.0,2258.0
3338.0,1852.0
2144.0,2817.0
3282.0,1583.0
2977.0,1461.0
3373.0,1064.0
3155.0,922.0
2784.0,1466.0
2946.0,1268.0
3053.0,1176.0
950.0,1100.0
1316.0,948.0
1834.0,1085.0
1717.0,3096.0
1829.0,2929.0
909.0,1877.0
955.0,2182.0
1295.0,2924.0
889.0,2888.0
1285.0,3066.0
1377.0,2233.0
1646.0,2629.0
1717.0,2466.0
1549.0,2345.0
2093.0,1745.0
1834.0,2146.0
1702.0,2350.0
2149.0,2091.0
2017.0,2294.0
2149.0,2426.0
2240.0,2345.0
