xCoord,yCoord
3414.0,2014.0
3378.0,2197.0
2215.0,2350.0
2951.0,2512.0
3119.0,2578.0
3617.0,2350.0
3480.0,2878.0
3632.0,2670.0
2723.0,2949.0
2936.0,3178.0
2464.0,2898.0
1956.0,1085.0
2047.0,1278.0
2154.0,1207.0
2393.0,1171.0
2164.0,2715.0
2794.0,1222.0
3094.0,988.0
2144.0,2863.0
3327.0,1237.0
3500.0,1395.0
2520.0,1273.0
3332.0,942.0
1687.0,1506.0
1971.0,1354.0
2672.0,1354.0
1885.0,2832.0
3063.0,1349.0
3404.0,1704.0
1925.0,1389.0
2840.0,1405.0
1941.0,2477.0
2306.0,1395.0
3241.0,1476.0
2728.0,1491.0
2535.0,1384.0
2184.0,1334.0
3068.0,1588.0
3150.0,1481.0
1819.0,1603.0
1275.0,2812.0
2880.0,1638.0
1687.0,1704.0
1529.0,2228.0
3297.0,1694.0
1869.0,1984.0
3028.0,1821.0
2774.0,1964.0
1666.0,1806.0
2692.0,2116.0
1641.0,1725.0
1392.0,1877.0
909.0,1760.0
1519.0,1786.0
3668.0,1923.0
1615.0,1679.0
1311.0,1577.0
1031.0,1699.0
1179.0,1567.0
1290.0,1420.0
3119.0,3244.0
3668.0,1801.0
1046.0,1501.0
1280.0,1196.0
1351.0,1298.0
1768.0,1212.0
1935.0,1130.0
2916.0,1034.0
2428.0,2908.0
3526.0,1755.0
3581.0,963.0
3607.0,1303.0
3556.0,1598.0
1524.0,2913.0
1392.0,2980.0
1133.0,2868.0
1168.0,2700.0
2159.0,2309.0
864.0,2024.0
3190.0,2009.0
2642.0,2146.0
3363.0,1831.0
1021.0,2289.0
3302.0,2040.0
2860.0,2380.0
2728.0,2202.0
904.0,2045.0
