xCoord,yCoord
3332.0,2278.0
3622.0,2106.0
1946.0,1933.0
3454.0,2268.0
2215.0,1953.0
3205.0,2563.0
3363.0,2400.0
3602.0,2162.0
3449.0,2487.0
3414.0,3208.0
1925.0,1730.0
3485.0,2913.0
3353.0,2863.0
3170.0,3234.0
3592.0,2426.0
1910.0,1669.0
3668.0,2223.0
2713.0,2187.0
2733.0,1923.0
2774.0,3122.0
2606.0,1532.0
3876.0,2644.0
1864.0,1623.0
2865.0,2040.0
3104.0,1547.0
3119.0,1958.0
1692.0,1273.0
3266.0,1577.0
1681.0,1415.0
1473.0,1252.0
3200.0,1786.0
3053.0,2116.0
1600.0,1552.0
2108.0,2980.0
1478.0,1562.0
3332.0,1872.0
1463.0,1725.0
3561.0,1699.0
2484.0,2360.0
1509.0,1877.0
3500.0,1862.0
1549.0,2248.0
1687.0,1735.0
3627.0,2004.0
3200.0,2162.0
3211.0,2243.0
3139.0,2416.0
3221.0,2096.0
3134.0,2278.0
3815.0,2974.0
3495.0,2995.0
3094.0,2319.0
3307.0,3061.0
3713.0,2055.0
1981.0,1608.0
2383.0,1547.0
3424.0,3523.0
3947.0,2421.0
3211.0,3325.0
2413.0,1329.0
2601.0,1334.0
2276.0,1303.0
3155.0,2157.0
2951.0,2390.0
3068.0,2157.0
2779.0,1410.0
3038.0,3305.0
2804.0,1572.0
2830.0,2944.0
2596.0,1181.0
2764.0,2665.0
2967.0,1288.0
2372.0,1090.0
2799.0,1171.0
2159.0,1146.0
3947.0,2146.0
3185.0,2096.0
1895.0,1268.0
2596.0,1059.0
3805.0,2045.0
3444.0,1410.0
3195.0,1242.0
2123.0,937.0
4003.0,2294.0
2586.0,2644.0
3368.0,1842.0
2647.0,2339.0
2896.0,1080.0
2372.0,2832.0
3378.0,2004.0
2606.0,2426.0
3917.0,1877.0
2159.0,3218.0
3627.0,1801.0
1519.0,1710.0
1697.0,3051.0
2403.0,2573.0
1748.0,2370.0
1499.0,2538.0
2642.0,2304.0
2083.0,2522.0
1844.0,2212.0
2281.0,2319.0
2017.0,2228.0
1875.0,1984.0
1900.0,1862.0
