xCoord,yCoord
1631.0,2644.0
1681.0,2431.0
1712.0,2847.0
1651.0,3015.0
2083.0,2685.0
1819.0,2390.0
2281.0,2817.0
1671.0,3030.0
2621.0,2990.0
2428.0,3147.0
1692.0,3046.0
2352.0,2350.0
2687.0,2146.0
1560.0,3477.0
1610.0,3300.0
1824.0,1745.0
1468.0,2004.0
2662.0,1760.0
1402.0,1770.0
2784.0,1811.0
1433.0,1852.0
2586.0,1892.0
986.0,1826.0
828.0,1958.0
584.0,2360.0
1062.0,1938.0
1184.0,1918.0
1336.0,1964.0
1041.0,2136.0
808.0,2243.0
1036.0,2324.0
1219.0,3513.0
564.0,2527.0
1427.0,3234.0
986.0,2482.0
625.0,2695.0
904.0,2959.0
1163.0,3127.0
737.0,3132.0
665.0,3269.0
1295.0,2720.0
869.0,3432.0
2393.0,3264.0
2591.0,3051.0
2042.0,2573.0
2129.0,2609.0
2083.0,3386.0
2413.0,2624.0
2545.0,2847.0
1880.0,2324.0
2489.0,2375.0
2779.0,2807.0
2433.0,2238.0
2062.0,2024.0
1712.0,1979.0
1920.0,3274.0
2682.0,2289.0
1651.0,1964.0
2245.0,2024.0
2428.0,1984.0
1971.0,1943.0
2794.0,2197.0
2626.0,2065.0
1753.0,3249.0
2469.0,1882.0
2002.0,1826.0
1956.0,1715.0
2327.0,1852.0
1814.0,1720.0
2174.0,1831.0
2880.0,2040.0
1621.0,1887.0
2428.0,1618.0
1692.0,1831.0
2819.0,1953.0
2662.0,1928.0
3028.0,2126.0
742.0,2400.0
1641.0,3355.0
1631.0,3122.0
1560.0,3167.0
711.0,2837.0
1443.0,3376.0
1478.0,2151.0
1270.0,2522.0
1509.0,2644.0
1605.0,3000.0
696.0,3437.0
1539.0,2532.0
1575.0,2847.0
1585.0,2492.0
1646.0,2924.0
1519.0,2263.0
