xCoord,yCoord
2901.0,1740.0
2799.0,1938.0
3018.0,1583.0
2586.0,2162.0
3084.0,1649.0
2941.0,2030.0
2957.0,2116.0
2789.0,2207.0
2692.0,2253.0
2865.0,2253.0
3576.0,2080.0
3454.0,1694.0
3124.0,2319.0
3353.0,1486.0
3053.0,1293.0
3886.0,2045.0
3526.0,2456.0
3165.0,2512.0
2708.0,2431.0
2748.0,2593.0
2657.0,2705.0
3084.0,2802.0
3302.0,3015.0
3785.0,1456.0
2784.0,3046.0
2322.0,2141.0
1981.0,973.0
2459.0,2980.0
2418.0,3081.0
1697.0,1364.0
2357.0,2411.0
2626.0,3543.0
2499.0,948.0
2189.0,1014.0
2225.0,3254.0
2352.0,3401.0
1326.0,1349.0
2967.0,775.0
2311.0,2639.0
2073.0,1105.0
2692.0,861.0
1433.0,1440.0
2388.0,1024.0
1956.0,1257.0
2824.0,805.0
1036.0,1100.0
2296.0,2487.0
2611.0,978.0
2200.0,3620.0
1692.0,1461.0
2144.0,2827.0
2184.0,1135.0
1224.0,1476.0
1930.0,1339.0
2413.0,1064.0
2779.0,1003.0
2164.0,1207.0
1057.0,1405.0
1148.0,1415.0
2601.0,1075.0
2840.0,1080.0
935.0,1481.0
2997.0,1156.0
1438.0,1562.0
2489.0,1130.0
2692.0,1115.0
1311.0,1588.0
1554.0,1593.0
1590.0,3447.0
2261.0,2187.0
1854.0,1440.0
2215.0,2284.0
904.0,1557.0
1707.0,1583.0
1270.0,1654.0
1143.0,1577.0
2901.0,1146.0
1920.0,2532.0
2108.0,1339.0
2362.0,1196.0
2570.0,1171.0
960.0,1837.0
1549.0,1669.0
2139.0,1715.0
884.0,2426.0
2200.0,1948.0
2377.0,1674.0
1793.0,2197.0
3053.0,1938.0
2906.0,2187.0
3551.0,1669.0
3688.0,1908.0
3475.0,1308.0
3637.0,1440.0
2830.0,2289.0
3353.0,1323.0
3134.0,1202.0
3632.0,1359.0
3607.0,2847.0
3658.0,2563.0
2738.0,2639.0
3505.0,1049.0
3185.0,2898.0
3307.0,1146.0
3363.0,3157.0
2845.0,2985.0
3764.0,1090.0
2515.0,2395.0
3353.0,968.0
3866.0,1461.0
3790.0,968.0
3678.0,785.0
2484.0,2934.0
2469.0,3173.0
2748.0,3574.0
3409.0,841.0
3190.0,1141.0
1173.0,1349.0
2611.0,1125.0
1036.0,1796.0
1311.0,2954.0
1057.0,2050.0
3068.0,1242.0
2515.0,1461.0
980.0,2756.0
2296.0,2126.0
945.0,2538.0
1636.0,2675.0
2266.0,1923.0
2367.0,2035.0
1387.0,2162.0
2393.0,1943.0
3012.0,1425.0
