xCoord,yCoord
2769.0,2720.0
2657.0,2969.0
2936.0,2461.0
2885.0,2614.0
2819.0,3025.0
2936.0,2853.0
2616.0,3279.0
2144.0,2751.0
2195.0,2822.0
2936.0,3132.0
2032.0,2695.0
2002.0,2553.0
3205.0,2929.0
1935.0,2268.0
2098.0,2126.0
1133.0,2075.0
1306.0,2228.0
1539.0,2456.0
742.0,2050.0
2545.0,2096.0
859.0,2243.0
1275.0,2319.0
1402.0,2395.0
1102.0,2304.0
1829.0,3432.0
950.0,2532.0
2921.0,1913.0
2367.0,2588.0
1382.0,2487.0
782.0,2482.0
2667.0,2146.0
950.0,2665.0
1240.0,2482.0
2850.0,2035.0
1387.0,3101.0
1361.0,2908.0
2804.0,2136.0
1052.0,3178.0
2951.0,2202.0
2352.0,2847.0
2697.0,2944.0
3165.0,3548.0
3119.0,2863.0
2088.0,2578.0
2256.0,2690.0
3205.0,3239.0
2535.0,3193.0
2276.0,2578.0
1702.0,2466.0
1829.0,2426.0
2250.0,2405.0
3145.0,2294.0
2139.0,2197.0
3378.0,2451.0
2418.0,3101.0
1930.0,2273.0
2057.0,2172.0
3287.0,2355.0
1996.0,2131.0
2306.0,2278.0
1402.0,1882.0
1707.0,2075.0
2352.0,3432.0
3353.0,2289.0
3205.0,2248.0
2235.0,3376.0
2250.0,3198.0
2530.0,2355.0
2449.0,2659.0
3089.0,1918.0
2149.0,3167.0
986.0,3015.0
1509.0,3173.0
3094.0,2146.0
2510.0,2654.0
1534.0,2985.0
1930.0,3122.0
1595.0,2751.0
1758.0,3188.0
2708.0,2345.0
2164.0,3051.0
1666.0,2609.0
2987.0,2350.0
2962.0,2365.0
1819.0,2786.0
