xCoord,yCoord
1737.0,2726.0
838.0,2761.0
1077.0,2837.0
1621.0,2817.0
1900.0,2700.0
792.0,2553.0
1021.0,2746.0
1468.0,2908.0
1123.0,2832.0
762.0,2411.0
2149.0,2659.0
914.0,2395.0
1173.0,2649.0
996.0,2538.0
2276.0,2619.0
1392.0,2924.0
1951.0,2903.0
1143.0,2527.0
1229.0,2675.0
1214.0,2126.0
625.0,1913.0
1372.0,3020.0
620.0,2111.0
1783.0,1796.0
538.0,2055.0
828.0,1689.0
1341.0,3218.0
2266.0,1567.0
1905.0,1842.0
2027.0,1913.0
1753.0,1928.0
1773.0,2040.0
1260.0,3066.0
2134.0,2172.0
1712.0,2177.0
665.0,2202.0
2002.0,2223.0
1824.0,2157.0
1742.0,2350.0
1306.0,2827.0
1204.0,2776.0
919.0,2238.0
2687.0,2893.0
2708.0,2756.0
894.0,2146.0
1123.0,2228.0
1260.0,2466.0
2515.0,2405.0
2779.0,2309.0
2510.0,2202.0
925.0,2035.0
1422.0,2604.0
1107.0,2060.0
904.0,1674.0
2347.0,2268.0
1133.0,1806.0
2281.0,1435.0
2281.0,1796.0
2474.0,2111.0
1641.0,2421.0
2266.0,2319.0
1814.0,2238.0
2057.0,2324.0
1427.0,2786.0
721.0,3208.0
970.0,3137.0
625.0,2654.0
2169.0,2411.0
1839.0,2619.0
726.0,2604.0
711.0,2847.0
1260.0,2954.0
2093.0,2522.0
