xCoord,yCoord
1240.0,2040.0
2520.0,1837.0
1458.0,1715.0
2784.0,1770.0
2357.0,2035.0
2631.0,2045.0
1595.0,1603.0
2449.0,2141.0
2357.0,2243.0
1768.0,1425.0
1951.0,1064.0
2596.0,780.0
2408.0,927.0
2657.0,881.0
2570.0,968.0
2083.0,1125.0
2154.0,1064.0
2337.0,1024.0
2271.0,1064.0
2764.0,993.0
1448.0,2761.0
2738.0,1115.0
2830.0,1191.0
2398.0,1146.0
2484.0,1075.0
1158.0,2751.0
1722.0,1608.0
2682.0,1151.0
955.0,2568.0
1869.0,1623.0
2809.0,1313.0
1524.0,2080.0
1463.0,2106.0
1793.0,1791.0
986.0,1598.0
1687.0,1141.0
1885.0,1389.0
2799.0,958.0
2850.0,1085.0
1184.0,2573.0
996.0,2756.0
1575.0,2121.0
1377.0,2299.0
1102.0,2339.0
787.0,2004.0
1021.0,2035.0
2581.0,1542.0
2870.0,1496.0
1163.0,1903.0
