xCoord,yCoord
3693.0,2700.0
3602.0,2472.0
2891.0,2847.0
2677.0,2009.0
2484.0,1471.0
2504.0,1740.0
2149.0,1435.0
2494.0,3122.0
1895.0,1334.0
2464.0,1786.0
2362.0,1720.0
2093.0,1506.0
2068.0,1674.0
1671.0,1516.0
2535.0,1923.0
2256.0,1826.0
2372.0,1842.0
1834.0,1547.0
1864.0,1730.0
2200.0,1943.0
2200.0,3183.0
2428.0,2532.0
1854.0,1918.0
2037.0,1760.0
2174.0,2451.0
1976.0,2624.0
2413.0,2040.0
2047.0,2040.0
2662.0,2309.0
2027.0,3076.0
3586.0,2593.0
3459.0,2659.0
3378.0,2187.0
3764.0,2563.0
3338.0,2050.0
3734.0,2162.0
3713.0,3086.0
3531.0,2070.0
3165.0,1918.0
3581.0,1958.0
3795.0,1964.0
3338.0,1938.0
2946.0,1923.0
2870.0,1887.0
3520.0,1913.0
3124.0,1786.0
3429.0,1811.0
3033.0,1679.0
3261.0,1720.0
3459.0,1720.0
3769.0,1842.0
3160.0,1649.0
3002.0,2604.0
3317.0,1608.0
3820.0,1750.0
3973.0,1892.0
2824.0,1664.0
2957.0,2705.0
3012.0,1486.0
3505.0,1481.0
3236.0,1389.0
2804.0,3259.0
2779.0,3188.0
2951.0,2548.0
2758.0,2802.0
1808.0,1649.0
2129.0,1933.0
2855.0,2553.0
1956.0,2685.0
2703.0,2212.0
2733.0,2136.0
2713.0,2299.0
1875.0,2461.0
2271.0,2522.0
2723.0,2461.0
2789.0,2350.0
