xCoord,yCoord
2195.0,2030.0
2149.0,2030.0
1859.0,2400.0
2083.0,2355.0
2144.0,2319.0
2129.0,2532.0
1956.0,2553.0
2057.0,2558.0
2332.0,2345.0
2123.0,1506.0
1798.0,1222.0
1676.0,1252.0
1478.0,1334.0
1148.0,1501.0
1961.0,1400.0
1773.0,1293.0
1361.0,1349.0
1488.0,2421.0
2022.0,1440.0
1361.0,1461.0
1565.0,2385.0
1859.0,1481.0
2032.0,1603.0
1509.0,1740.0
1488.0,2263.0
1529.0,2182.0
1646.0,2055.0
1829.0,2045.0
1920.0,1923.0
1814.0,2136.0
2134.0,2405.0
1753.0,2248.0
2332.0,1562.0
2327.0,1516.0
2179.0,1461.0
1920.0,1339.0
1544.0,2375.0
1666.0,2268.0
1463.0,2243.0
1610.0,1979.0
1636.0,2223.0
1595.0,1796.0
1697.0,2187.0
1890.0,2055.0
2144.0,1781.0
2022.0,2141.0
2113.0,2106.0
1971.0,2223.0
