xCoord,yCoord
1991.0,1781.0
2220.0,1664.0
2337.0,2096.0
2337.0,2360.0
2195.0,2451.0
2123.0,2670.0
1859.0,2055.0
1793.0,1989.0
1935.0,2278.0
1621.0,1166.0
1422.0,1100.0
1819.0,2868.0
1382.0,1273.0
1742.0,2644.0
1473.0,1252.0
1534.0,1415.0
1433.0,1567.0
1544.0,1557.0
1539.0,1704.0
1824.0,1664.0
1925.0,1461.0
2423.0,1984.0
2088.0,1547.0
2438.0,2334.0
2377.0,2202.0
2129.0,1405.0
2357.0,1425.0
2093.0,2075.0
2352.0,2472.0
1900.0,1923.0
2057.0,1217.0
2230.0,2583.0
2037.0,2278.0
2134.0,2710.0
1900.0,1527.0
1910.0,1603.0
1615.0,1984.0
1844.0,1806.0
1935.0,1684.0
