xCoord,yCoord
1539.0,1237.0
1600.0,1532.0
2418.0,2939.0
3012.0,2858.0
1920.0,1567.0
1793.0,1405.0
2068.0,1623.0
2545.0,2446.0
2291.0,1923.0
2332.0,1400.0
2504.0,2776.0
2235.0,1369.0
2494.0,2238.0
2200.0,2136.0
1473.0,978.0
2149.0,2568.0
1986.0,2588.0
3089.0,775.0
2830.0,770.0
1859.0,2736.0
2464.0,897.0
691.0,556.0
518.0,500.0
1727.0,2329.0
2926.0,1085.0
2672.0,673.0
1326.0,627.0
2662.0,729.0
3028.0,688.0
3023.0,851.0
3205.0,1064.0
3012.0,948.0
1204.0,582.0
3129.0,790.0
808.0,714.0
1306.0,765.0
1143.0,622.0
803.0,993.0
1062.0,724.0
1417.0,897.0
747.0,1090.0
1092.0,958.0
935.0,1450.0
848.0,1689.0
1478.0,2055.0
1890.0,1720.0
676.0,1765.0
1067.0,2309.0
1224.0,1654.0
1681.0,1730.0
2779.0,2908.0
3043.0,2695.0
2799.0,2680.0
3043.0,2385.0
2535.0,1740.0
2388.0,1298.0
2393.0,1776.0
2764.0,1740.0
2743.0,2055.0
2535.0,2339.0
2723.0,2487.0
3165.0,2014.0
2337.0,1202.0
2393.0,2004.0
1981.0,968.0
2662.0,1415.0
2372.0,2817.0
2454.0,1359.0
1554.0,907.0
1687.0,912.0
1885.0,881.0
2311.0,2380.0
2316.0,2634.0
2098.0,1882.0
3028.0,1598.0
2027.0,861.0
1697.0,826.0
2550.0,1257.0
2225.0,973.0
2139.0,2644.0
2068.0,1770.0
2154.0,2329.0
2936.0,1379.0
2357.0,1075.0
2088.0,2126.0
2057.0,2563.0
3205.0,1608.0
2972.0,734.0
2581.0,1166.0
1697.0,744.0
3012.0,1227.0
2804.0,1151.0
2819.0,927.0
2007.0,719.0
3129.0,1329.0
2479.0,866.0
2200.0,739.0
2525.0,927.0
650.0,551.0
2738.0,836.0
2830.0,744.0
1539.0,724.0
2230.0,861.0
2032.0,526.0
782.0,551.0
1783.0,597.0
2347.0,683.0
2606.0,729.0
1758.0,2532.0
1803.0,2268.0
3185.0,714.0
2682.0,704.0
2911.0,709.0
3012.0,988.0
3175.0,1156.0
2428.0,556.0
3221.0,1034.0
3272.0,856.0
1417.0,2619.0
1910.0,1923.0
1610.0,2177.0
1412.0,1262.0
1285.0,2329.0
732.0,1897.0
1468.0,1456.0
1610.0,1943.0
1453.0,1080.0
1478.0,1770.0
2022.0,1669.0
