xCoord,yCoord
2530.0,2680.0
2713.0,2258.0
2398.0,2883.0
2596.0,2751.0
2738.0,2583.0
2256.0,2903.0
3119.0,2502.0
2840.0,2268.0
2428.0,3015.0
2631.0,3086.0
2601.0,3239.0
2489.0,3554.0
2565.0,3589.0
3414.0,1354.0
3018.0,1410.0
3338.0,1445.0
2946.0,1318.0
2296.0,3477.0
2403.0,3782.0
1946.0,1694.0
1880.0,1430.0
2220.0,3777.0
1494.0,1527.0
2830.0,1598.0
2687.0,1527.0
2261.0,1628.0
2164.0,3112.0
2377.0,1471.0
2078.0,1730.0
1641.0,1557.0
2657.0,1811.0
2403.0,1715.0
1941.0,1831.0
1621.0,1811.0
2266.0,1760.0
2276.0,1710.0
1179.0,1557.0
1443.0,1730.0
1102.0,1329.0
2530.0,1826.0
1839.0,1872.0
1392.0,1862.0
1935.0,3162.0
2205.0,1765.0
2073.0,1781.0
2301.0,1852.0
1041.0,1628.0
1026.0,1786.0
1565.0,1943.0
1732.0,1948.0
1824.0,3574.0
1676.0,3320.0
2510.0,1913.0
1179.0,1999.0
1356.0,1923.0
1016.0,1964.0
2144.0,1867.0
1580.0,3569.0
2647.0,2014.0
2357.0,2045.0
1367.0,2202.0
1036.0,2263.0
2062.0,2253.0
1458.0,2868.0
2184.0,2319.0
1844.0,2411.0
3175.0,2319.0
3226.0,2466.0
3424.0,2522.0
2921.0,2065.0
3404.0,2187.0
3063.0,3330.0
3094.0,2121.0
3429.0,2019.0
2870.0,2009.0
3358.0,1770.0
3028.0,1928.0
2438.0,3650.0
3388.0,1511.0
2433.0,3447.0
2936.0,1913.0
1651.0,1491.0
2017.0,1638.0
1935.0,1389.0
3012.0,1710.0
3073.0,1623.0
1194.0,1461.0
1819.0,3437.0
1021.0,1877.0
1138.0,1339.0
2154.0,2157.0
1306.0,3061.0
2179.0,2868.0
2631.0,2151.0
2225.0,2563.0
2388.0,2492.0
2220.0,2812.0
1077.0,2568.0
2631.0,2365.0
2718.0,2162.0
