xCoord,yCoord
2779.0,2502.0
2774.0,2710.0
2027.0,1522.0
2591.0,1877.0
2403.0,1740.0
1986.0,1730.0
2195.0,1588.0
2052.0,1669.0
2149.0,1735.0
2357.0,1801.0
2418.0,1999.0
2565.0,1938.0
2210.0,1918.0
2179.0,2060.0
2037.0,1928.0
2057.0,1740.0
2758.0,2329.0
2774.0,2278.0
